customer_id,signup_date,gender,age,city,state,acquisition_channel,acquisition_campaign
CUST047178,2024-04-24,Female,31,Ahmedabad,Gujarat,Social Media Ads,Insta-Reels-Ads
CUST047179,2024-12-09,Female,39,Kolkata,West Bengal,Organic Search,Organic-YouTube-Reviews
CUST047180,2025-11-03,Female,30,Surat,Gujarat,Social Media Ads,Diwali-Dhamaka-2025
CUST047181,2024-10-03,Male,22,Kolkata,West Bengal,Marketplace Ads,Diwali-Dhamaka-2024
CUST047182,2025-01-12,Female,23,Hyderabad,Telangana,Paid Search,NewYear-Sale-2025
CUST047183,2025-04-15,Male,29,Kolkata,West Bengal,Direct,Direct-App
CUST047184,2025-11-06,Female,29,Delhi,Delhi,Affiliate,Diwali-Dhamaka-2025
CUST047185,2025-03-10,Male,31,Bangalore,Karnataka,Email Marketing,EMail-Winback-Offer
CUST047186,2025-02-13,Male,44,Lucknow,Uttar Pradesh,Marketplace Ads,Marketplace-Sponsored-Listing
CUST047187,2025-09-28,Female,32,Pune,Maharashtra,Direct,Direct-WordOfMouth
CUST047188,2025-12-24,Female,38,Ahmedabad,Gujarat,Organic Search,Organic-YouTube-Reviews
CUST047189,2025-10-31,Male,35,Vadodara,Gujarat,Direct,Direct-App
CUST047190,2023-09-09,Female,37,Delhi,Delhi,Marketplace Ads,Marketplace-Sponsored-Listing
CUST047191,2025-04-21,Male,23,Pune,Maharashtra,Paid Search,GoogleAds-Generic-Search
CUST047192,2024-05-12,Female,34,Bangalore,Karnataka,Email Marketing,EMail-Winback-Offer
CUST047193,2024-09-06,Female,43,Kolkata,West Bengal,Social Media Ads,Insta-Reels-Ads
CUST047194,2025-03-20,Female,26,Ranchi,Jharkhand,Paid Search,Bing-Search-Ads
CUST047195,2023-10-08,Male,26,Hyderabad,Telangana,Referral,Referral-CashbackProgram
CUST047196,2025-05-08,Male,27,Kanpur,Uttar Pradesh,Organic Search,Organic-YouTube-Reviews
CUST047197,2024-03-25,Male,38,Bangalore,Karnataka,Social Media Ads,FB-Prospecting
CUST047198,2025-09-14,Male,24,Chennai,Tamil Nadu,Marketplace Ads,Marketplace-Homepage-Banner
CUST047199,2024-07-20,Female,27,Delhi,Delhi,Organic Search,Organic-Blog-SEO
CUST047200,2023-04-12,Female,26,Bangalore,Karnataka,Organic Search,Organic-YouTube-Reviews
CUST047201,2025-01-30,Male,23,Bangalore,Karnataka,Organic Search,Organic-Blog-SEO
CUST047202,2025-07-14,Female,19,Pune,Maharashtra,Marketplace Ads,Marketplace-Homepage-Banner
CUST047203,2025-02-17,Male,30,Kolkata,West Bengal,Paid Search,GoogleAds-Generic-Search
CUST047204,2025-08-12,Female,39,Jaipur,Rajasthan,Social Media Ads,IndependenceDay-Sale-2025
CUST047205,2025-08-31,Male,18,Bangalore,Karnataka,Paid Search,IndependenceDay-Sale-2025
CUST047206,2023-03-27,Male,32,Kanpur,Uttar Pradesh,Paid Search,GoogleAds-Brand-Search
CUST047207,2023-01-04,Male,49,Jaipur,Rajasthan,Paid Search,GoogleAds-Generic-Search
CUST047208,2023-12-26,Female,26,Mumbai,Maharashtra,Direct,Direct-Bookmark
CUST047209,2023-12-27,Female,34,Lucknow,Uttar Pradesh,Direct,Direct-App
CUST047210,2025-01-02,Female,34,Chennai,Tamil Nadu,Organic Search,Organic-YouTube-Reviews
CUST047211,2024-01-02,Male,23,Jaipur,Rajasthan,Organic Search,Organic-Blog-SEO
CUST047212,2024-07-08,Other,32,Chennai,Tamil Nadu,Email Marketing,EMail-Festive-Blast
CUST047213,2024-10-12,Male,19,Jaipur,Rajasthan,Marketplace Ads,Diwali-Dhamaka-2024
CUST047214,2025-01-31,Female,31,Chennai,Tamil Nadu,Organic Search,Organic-Blog-SEO
CUST047215,2025-12-29,Female,48,Hyderabad,Telangana,Organic Search,Organic-Blog-SEO
CUST047216,2025-05-03,Male,50,Chennai,Tamil Nadu,Affiliate,Affiliate-Influencer
CUST047217,2024-02-14,Female,18,Mumbai,Maharashtra,Social Media Ads,FB-Prospecting
CUST047218,2024-06-14,Male,20,Kanpur,Uttar Pradesh,Paid Search,Bing-Search-Ads
CUST047219,2023-03-30,Female,39,Kanpur,Uttar Pradesh,Social Media Ads,Insta-Reels-Ads
CUST047220,2024-09-12,Female,31,Hyderabad,Telangana,Referral,Referral-CashbackProgram
CUST047221,2025-01-22,Male,37,Delhi,Delhi,Referral,Referral-CashbackProgram
CUST047222,2025-11-23,Female,34,Mumbai,Maharashtra,Social Media Ads,Insta-Retargeting
CUST047223,2024-02-17,Female,25,Bangalore,Karnataka,Organic Search,Organic-Blog-SEO
CUST047224,2024-01-18,Female,43,Hyderabad,Telangana,Referral,Referral-CashbackProgram
CUST047225,2023-01-30,Female,18,Varanasi,Uttar Pradesh,Paid Search,NewYear-Sale-2023
CUST047226,2025-01-11,Female,28,Bangalore,Karnataka,Affiliate,Affiliate-Coupon-Blogs
CUST047227,2025-12-28,Female,29,Jodhpur,Rajasthan,Direct,Direct-WordOfMouth
CUST047228,2024-07-19,Male,23,Chennai,Tamil Nadu,Direct,Direct-Bookmark
CUST047229,2024-11-09,Male,27,Pune,Maharashtra,Social Media Ads,Diwali-Dhamaka-2024
CUST047230,2023-04-30,Male,33,Ahmedabad,Gujarat,Social Media Ads,FB-Lookalike
CUST047231,2025-01-08,Male,33,Ahmedabad,Gujarat,Paid Search,NewYear-Sale-2025
CUST047232,2023-12-04,Male,38,Delhi,Delhi,Social Media Ads,Insta-Retargeting
CUST047233,2023-01-27,Female,48,Delhi,Delhi,Direct,Direct-Bookmark
CUST047234,2025-04-28,Male,32,Bangalore,Karnataka,Email Marketing,EMail-Newsletter-Signup
CUST047235,2023-10-10,Male,30,Surat,Gujarat,Social Media Ads,FB-Lookalike
CUST047236,2023-08-05,Female,30,Kolkata,West Bengal,Paid Search,IndependenceDay-Sale-2023
CUST047237,2024-01-01,Female,19,Indore,Madhya Pradesh,Social Media Ads,NewYear-Sale-2024
CUST047238,2023-10-01,Male,36,Varanasi,Uttar Pradesh,Direct,Direct-Bookmark
CUST047239,2025-02-24,Male,27,Chennai,Tamil Nadu,Organic Search,Organic-YouTube-Reviews
CUST047240,2024-02-16,Male,44,Mumbai,Maharashtra,Organic Search,Organic-Blog-SEO
CUST047241,2025-04-15,Male,25,Jaipur,Rajasthan,Referral,Referral-FriendInvite
CUST047242,2024-12-14,Female,32,Delhi,Delhi,Social Media Ads,FB-Lookalike
CUST047243,2024-06-19,Male,41,Hyderabad,Telangana,Paid Search,GoogleAds-Brand-Search
CUST047244,2023-11-18,Female,32,Hyderabad,Telangana,Email Marketing,Diwali-Dhamaka-2023
CUST047245,2025-04-17,Female,35,Vizag,Andhra Pradesh,Organic Search,Organic-YouTube-Reviews
CUST047246,2024-11-25,Male,37,Chandigarh,Chandigarh,Social Media Ads,Insta-Retargeting
CUST047247,2025-06-06,Male,26,Hyderabad,Telangana,Organic Search,Organic-Blog-SEO
CUST047248,2024-11-14,Female,48,Kolkata,West Bengal,Direct,Direct-WordOfMouth
CUST047249,2025-08-30,Female,18,Bangalore,Karnataka,Paid Search,IndependenceDay-Sale-2025
CUST047250,2024-12-18,Male,30,Kolkata,West Bengal,Social Media Ads,Insta-Reels-Ads
CUST047251,2025-09-09,Female,30,Mumbai,Maharashtra,Social Media Ads,FB-Prospecting
CUST047252,2024-12-18,Male,40,Mumbai,Maharashtra,Referral,Referral-FriendInvite
CUST047253,2025-11-29,Female,29,Bangalore,Karnataka,Organic Search,Organic-YouTube-Reviews
CUST047254,2025-10-09,Male,20,Jodhpur,Rajasthan,Paid Search,Bing-Search-Ads
CUST047255,2024-01-29,Female,31,Mumbai,Maharashtra,Organic Search,Organic-Blog-SEO
CUST047256,2025-06-16,Female,35,Jaipur,Rajasthan,Direct,Direct-Bookmark
CUST047257,2023-09-22,Male,25,Delhi,Delhi,Direct,Direct-WordOfMouth
CUST047258,2025-11-05,Male,24,Kolkata,West Bengal,Referral,Referral-FriendInvite
CUST047259,2024-06-05,Male,30,Mumbai,Maharashtra,Marketplace Ads,Marketplace-Homepage-Banner
CUST047260,2024-10-27,Female,20,Pune,Maharashtra,Marketplace Ads,Diwali-Dhamaka-2024
CUST047261,2023-02-06,Male,34,Kolkata,West Bengal,Paid Search,Bing-Search-Ads
CUST047262,2025-10-16,Female,29,Ranchi,Jharkhand,Affiliate,Diwali-Dhamaka-2025
CUST047263,2025-11-23,Male,27,Hyderabad,Telangana,Social Media Ads,FB-Prospecting
CUST047264,2024-10-23,Male,40,Patna,Bihar,Email Marketing,Diwali-Dhamaka-2024
CUST047265,2023-11-14,Male,38,Indore,Madhya Pradesh,Organic Search,Organic-YouTube-Reviews
CUST047266,2025-05-09,Male,21,Bangalore,Karnataka,Organic Search,Organic-Blog-SEO
CUST047267,2024-03-30,Male,29,Chennai,Tamil Nadu,Referral,Referral-FriendInvite
CUST047268,2025-11-28,Male,29,Surat,Gujarat,Social Media Ads,Diwali-Dhamaka-2025
CUST047269,2024-04-19,Female,39,Kolkata,West Bengal,Direct,Direct-App
CUST047270,2025-01-12,Female,31,Kolkata,West Bengal,Social Media Ads,NewYear-Sale-2025
CUST047271,2023-04-11,Male,32,Bhopal,Madhya Pradesh,Paid Search,Bing-Search-Ads
CUST047272,2025-12-23,Male,31,Bhopal,Madhya Pradesh,Social Media Ads,FB-Lookalike
CUST047273,2025-01-12,Male,36,Hyderabad,Telangana,Organic Search,Organic-YouTube-Reviews
CUST047274,2025-12-10,Male,18,Patna,Bihar,Social Media Ads,FB-Prospecting
CUST047275,2024-04-04,Male,41,Chennai,Tamil Nadu,Paid Search,GoogleAds-Brand-Search
CUST047276,2024-11-26,Female,33,Delhi,Delhi,Social Media Ads,Diwali-Dhamaka-2024
CUST047277,2023-02-01,Female,20,Pune,Maharashtra,Social Media Ads,Insta-Reels-Ads
CUST047278,2025-08-06,Male,19,Pune,Maharashtra,Paid Search,IndependenceDay-Sale-2025
CUST047279,2023-10-26,Male,32,Delhi,Delhi,Organic Search,Organic-Blog-SEO
CUST047280,2024-09-20,Female,29,Ahmedabad,Gujarat,Paid Search,GoogleAds-Brand-Search
CUST047281,2025-04-14,Female,29,Bangalore,Karnataka,Organic Search,Organic-Blog-SEO
CUST047282,2023-06-22,Male,32,Bangalore,Karnataka,Paid Search,GoogleAds-Brand-Search
CUST047283,2025-08-16,Male,38,Bangalore,Karnataka,Organic Search,Organic-Blog-SEO
CUST047284,2025-09-02,Female,25,Coimbatore,Tamil Nadu,Email Marketing,EMail-Festive-Blast
CUST047285,2024-11-29,Female,18,Chandigarh,Chandigarh,Direct,Direct-App
CUST047286,2025-02-05,Male,31,Chennai,Tamil Nadu,Referral,Referral-FriendInvite
CUST047287,2023-07-22,Female,31,Hyderabad,Telangana,Direct,Direct-WordOfMouth
CUST047288,2024-10-09,Male,32,Mumbai,Maharashtra,Paid Search,Diwali-Dhamaka-2024
CUST047289,2025-10-03,Male,26,Raipur,Chhattisgarh,Direct,Direct-WordOfMouth
CUST047290,2023-07-10,Female,32,Bangalore,Karnataka,Marketplace Ads,Marketplace-Homepage-Banner
CUST047291,2025-12-22,Male,42,Hyderabad,Telangana,Direct,Direct-Bookmark
CUST047292,2024-11-01,Male,27,Kolkata,West Bengal,Paid Search,Diwali-Dhamaka-2024
CUST047293,2023-01-23,Female,27,Hyderabad,Telangana,Affiliate,NewYear-Sale-2023
CUST047294,2024-05-27,Female,32,Jaipur,Rajasthan,Email Marketing,EMail-Festive-Blast
CUST047295,2024-11-10,Male,40,Coimbatore,Tamil Nadu,Social Media Ads,Insta-Reels-Ads
CUST047296,2025-11-28,Female,24,Kolkata,West Bengal,Social Media Ads,Insta-Reels-Ads
CUST047297,2025-05-20,Male,33,Kanpur,Uttar Pradesh,Affiliate,Affiliate-Cashback-Sites
CUST047298,2025-01-16,Female,21,Kolkata,West Bengal,Organic Search,Organic-Blog-SEO
CUST047299,2025-12-02,Female,41,Bangalore,Karnataka,Paid Search,GoogleAds-Brand-Search
CUST047300,2024-03-27,Male,21,Hyderabad,Telangana,Organic Search,Organic-YouTube-Reviews
CUST047301,2024-08-02,Other,23,Vadodara,Gujarat,Email Marketing,IndependenceDay-Sale-2024
CUST047302,2025-08-04,Male,25,Delhi,Delhi,Direct,Direct-WordOfMouth
CUST047303,2025-01-26,Male,30,Kolkata,West Bengal,Paid Search,NewYear-Sale-2025
CUST047304,2023-12-18,Male,18,Bangalore,Karnataka,Social Media Ads,Insta-Retargeting
CUST047305,2025-07-16,Female,42,Jaipur,Rajasthan,Social Media Ads,Insta-Reels-Ads
CUST047306,2024-02-16,Male,30,Patna,Bihar,Organic Search,Organic-YouTube-Reviews
CUST047307,2024-12-28,Female,27,Mumbai,Maharashtra,Social Media Ads,FB-Lookalike
CUST047308,2025-10-10,Female,32,Ahmedabad,Gujarat,Email Marketing,Diwali-Dhamaka-2025
CUST047309,2024-02-28,Male,36,Jaipur,Rajasthan,Organic Search,Organic-YouTube-Reviews
CUST047310,2025-07-29,Male,25,Indore,Madhya Pradesh,Affiliate,Affiliate-Coupon-Blogs
CUST047311,2025-10-12,Male,41,Pune,Maharashtra,Direct,Direct-Bookmark
CUST047312,2024-04-27,Male,30,Kolkata,West Bengal,Email Marketing,EMail-Festive-Blast
CUST047313,2023-11-21,Male,23,Ahmedabad,Gujarat,Organic Search,Organic-Blog-SEO
CUST047314,2025-10-15,Male,18,Delhi,Delhi,Email Marketing,Diwali-Dhamaka-2025
CUST047315,2024-10-20,Female,26,Lucknow,Uttar Pradesh,Affiliate,Affiliate-Coupon-Blogs
CUST047316,2024-04-19,Female,18,Hyderabad,Telangana,Organic Search,Organic-YouTube-Reviews
CUST047317,2023-01-19,Female,19,Surat,Gujarat,Affiliate,NewYear-Sale-2023
CUST047318,2023-11-19,Male,23,Mumbai,Maharashtra,Paid Search,Diwali-Dhamaka-2023
CUST047319,2024-11-18,Male,43,Mumbai,Maharashtra,Direct,Direct-App
CUST047320,2025-09-24,Male,42,Chandigarh,Chandigarh,Email Marketing,EMail-Winback-Offer
CUST047321,2024-11-11,Female,32,Jaipur,Rajasthan,Paid Search,Diwali-Dhamaka-2024
CUST047322,2024-03-01,Male,25,Amritsar,Punjab,Email Marketing,EMail-Festive-Blast
CUST047323,2025-11-14,Female,38,Mumbai,Maharashtra,Paid Search,Diwali-Dhamaka-2025
CUST047324,2024-07-16,Male,34,Bangalore,Karnataka,Paid Search,GoogleAds-Brand-Search
CUST047325,2023-10-23,Male,34,Mumbai,Maharashtra,Direct,Direct-Bookmark
CUST047326,2025-11-22,Female,33,Hyderabad,Telangana,Paid Search,Diwali-Dhamaka-2025
CUST047327,2024-08-18,Male,40,Pune,Maharashtra,Email Marketing,IndependenceDay-Sale-2024
CUST047328,2024-10-30,Female,27,Bangalore,Karnataka,Affiliate,Diwali-Dhamaka-2024
CUST047329,2025-09-24,Female,32,Bangalore,Karnataka,Affiliate,Affiliate-Influencer
CUST047330,2024-03-17,Male,35,Delhi,Delhi,Email Marketing,EMail-Festive-Blast
CUST047331,2024-11-27,Female,23,Delhi,Delhi,Social Media Ads,Insta-Reels-Ads
CUST047332,2025-10-15,Male,43,Bangalore,Karnataka,Paid Search,Bing-Search-Ads
CUST047333,2024-01-31,Male,24,Hyderabad,Telangana,Email Marketing,NewYear-Sale-2024
CUST047334,2025-10-28,Female,29,Vadodara,Gujarat,Social Media Ads,FB-Lookalike
CUST047335,2023-11-17,Female,32,Ahmedabad,Gujarat,Referral,Referral-CashbackProgram
CUST047336,2025-10-09,Female,30,Mumbai,Maharashtra,Direct,Direct-Bookmark
CUST047337,2024-08-16,Male,21,Hyderabad,Telangana,Organic Search,Organic-YouTube-Reviews
CUST047338,2024-12-16,Male,34,Ranchi,Jharkhand,Email Marketing,EMail-Winback-Offer
CUST047339,2024-12-20,Female,21,Jaipur,Rajasthan,Paid Search,Bing-Search-Ads
CUST047340,2023-11-28,Male,36,Chennai,Tamil Nadu,Organic Search,Organic-YouTube-Reviews
CUST047341,2023-11-01,Male,46,Kolkata,West Bengal,Marketplace Ads,Marketplace-Homepage-Banner
CUST047342,2025-05-26,Male,36,Lucknow,Uttar Pradesh,Paid Search,GoogleAds-Generic-Search
CUST047343,2025-09-20,Male,27,Hyderabad,Telangana,Paid Search,GoogleAds-Brand-Search
CUST047344,2023-09-30,Male,44,Bhopal,Madhya Pradesh,Referral,Referral-FriendInvite
CUST047345,2025-07-16,Female,21,Kochi,Kerala,Email Marketing,EMail-Winback-Offer
CUST047346,2024-05-10,Female,26,Lucknow,Uttar Pradesh,Paid Search,GoogleAds-Brand-Search
CUST047347,2025-01-26,Male,39,Amritsar,Punjab,Social Media Ads,Insta-Retargeting
CUST047348,2024-12-01,Female,33,Kochi,Kerala,Social Media Ads,Insta-Reels-Ads
CUST047349,2025-07-06,Female,36,Patna,Bihar,Paid Search,GoogleAds-Brand-Search
CUST047350,2024-12-09,Female,24,Nagpur,Maharashtra,Organic Search,Organic-YouTube-Reviews
CUST047351,2023-07-20,Male,20,Pune,Maharashtra,Paid Search,GoogleAds-Brand-Search
CUST047352,2024-03-05,Female,29,Ahmedabad,Gujarat,Social Media Ads,Insta-Retargeting
CUST047353,2024-08-20,Male,28,Kanpur,Uttar Pradesh,Paid Search,IndependenceDay-Sale-2024
CUST047354,2025-01-09,Female,32,Bangalore,Karnataka,Social Media Ads,NewYear-Sale-2025
CUST047355,2023-10-29,Male,39,Ahmedabad,Gujarat,Affiliate,Affiliate-Influencer
CUST047356,2024-05-24,Male,25,Coimbatore,Tamil Nadu,Email Marketing,EMail-Newsletter-Signup
CUST047357,2023-05-10,Female,29,Lucknow,Uttar Pradesh,Referral,Referral-CashbackProgram
CUST047358,2024-05-04,Female,34,Nagpur,Maharashtra,Affiliate,Affiliate-Influencer
CUST047359,2024-11-17,Female,18,Bangalore,Karnataka,Direct,Direct-App
CUST047360,2025-11-17,Female,37,Delhi,Delhi,Organic Search,Organic-YouTube-Reviews
CUST047361,2023-11-05,Male,18,Nashik,Maharashtra,Affiliate,Affiliate-Influencer
CUST047362,2023-02-23,Female,22,Pune,Maharashtra,Social Media Ads,FB-Lookalike
CUST047363,2024-07-29,Male,45,Hyderabad,Telangana,Social Media Ads,Insta-Retargeting
CUST047364,2025-02-08,Male,35,Hyderabad,Telangana,Direct,Direct-WordOfMouth
CUST047365,2025-02-08,Female,38,Hyderabad,Telangana,Paid Search,GoogleAds-Generic-Search
CUST047366,2024-06-05,Female,23,Hyderabad,Telangana,Referral,Referral-CashbackProgram
CUST047367,2023-03-17,Male,26,Jaipur,Rajasthan,Social Media Ads,FB-Prospecting
CUST047368,2025-11-09,Male,28,Hyderabad,Telangana,Affiliate,Diwali-Dhamaka-2025
CUST047369,2024-11-11,Male,34,Jaipur,Rajasthan,Social Media Ads,Diwali-Dhamaka-2024
CUST047370,2025-08-10,Male,37,Pune,Maharashtra,Affiliate,Affiliate-Coupon-Blogs
CUST047371,2024-08-19,Other,36,Coimbatore,Tamil Nadu,Email Marketing,IndependenceDay-Sale-2024
CUST047372,2025-09-26,Female,32,Delhi,Delhi,Social Media Ads,FB-Lookalike
CUST047373,2025-08-17,Female,32,Kolkata,West Bengal,Paid Search,IndependenceDay-Sale-2025
CUST047374,2023-07-24,Female,30,Mumbai,Maharashtra,Social Media Ads,Insta-Retargeting
CUST047375,2023-04-15,Female,27,Patna,Bihar,Direct,Direct-App
CUST047376,2023-10-11,Female,18,Delhi,Delhi,Social Media Ads,Diwali-Dhamaka-2023
CUST047377,2025-09-18,Male,27,Delhi,Delhi,Direct,Direct-WordOfMouth
CUST047378,2024-02-20,Female,45,Pune,Maharashtra,Email Marketing,EMail-Winback-Offer
CUST047379,2024-08-18,Female,29,Chennai,Tamil Nadu,Direct,Direct-Bookmark
CUST047380,2025-01-14,Male,28,Hyderabad,Telangana,Email Marketing,EMail-Festive-Blast
CUST047381,2025-03-27,Male,29,Delhi,Delhi,Direct,Direct-App
CUST047382,2024-09-21,Male,27,Ahmedabad,Gujarat,Affiliate,Affiliate-Cashback-Sites
CUST047383,2024-10-10,Male,29,Nagpur,Maharashtra,Email Marketing,Diwali-Dhamaka-2024
CUST047384,2024-05-12,Female,24,Kolkata,West Bengal,Organic Search,Organic-Brand
CUST047385,2023-07-22,Male,32,Kochi,Kerala,Email Marketing,EMail-Festive-Blast
CUST047386,2023-10-10,Female,37,Chandigarh,Chandigarh,Social Media Ads,Diwali-Dhamaka-2023
CUST047387,2025-10-26,Female,23,Raipur,Chhattisgarh,Referral,Referral-CashbackProgram
CUST047388,2025-12-09,Male,38,Indore,Madhya Pradesh,Organic Search,Organic-YouTube-Reviews
CUST047389,2025-09-20,Male,34,Coimbatore,Tamil Nadu,Direct,Direct-WordOfMouth
CUST047390,2024-04-11,Male,20,Coimbatore,Tamil Nadu,Direct,Direct-Bookmark
CUST047391,2023-11-05,Female,39,Vadodara,Gujarat,Organic Search,Organic-Brand
CUST047392,2024-11-16,Male,33,Hyderabad,Telangana,Social Media Ads,Diwali-Dhamaka-2024
CUST047393,2023-07-23,Male,22,Hyderabad,Telangana,Social Media Ads,FB-Lookalike
CUST047394,2025-11-07,Male,29,Amritsar,Punjab,Referral,Referral-FriendInvite
CUST047395,2025-08-04,Male,39,Kolkata,West Bengal,Organic Search,Organic-Blog-SEO
CUST047396,2025-12-08,Male,32,Mumbai,Maharashtra,Organic Search,Organic-Blog-SEO
CUST047397,2025-10-10,Male,27,Ahmedabad,Gujarat,Marketplace Ads,Diwali-Dhamaka-2025
CUST047398,2024-08-31,Female,33,Kolkata,West Bengal,Marketplace Ads,IndependenceDay-Sale-2024
CUST047399,2024-04-23,Female,26,Pune,Maharashtra,Social Media Ads,Insta-Retargeting
CUST047400,2025-09-28,Female,29,Mumbai,Maharashtra,Organic Search,Organic-Brand
CUST047401,2025-01-21,Male,31,Kanpur,Uttar Pradesh,Affiliate,NewYear-Sale-2025
CUST047402,2025-10-21,Male,45,Jaipur,Rajasthan,Direct,Direct-WordOfMouth
CUST047403,2024-05-08,Female,25,Delhi,Delhi,Social Media Ads,FB-Lookalike
CUST047404,2024-12-15,Female,41,Hyderabad,Telangana,Paid Search,Bing-Search-Ads
CUST047405,2024-10-18,Female,18,Lucknow,Uttar Pradesh,Direct,Direct-App
CUST047406,2023-11-10,Male,30,Bangalore,Karnataka,Social Media Ads,Diwali-Dhamaka-2023
CUST047407,2024-12-08,Male,34,Bhopal,Madhya Pradesh,Referral,Referral-CashbackProgram
CUST047408,2023-06-25,Other,38,Kolkata,West Bengal,Organic Search,Organic-Brand
CUST047409,2024-07-26,Female,35,Mumbai,Maharashtra,Social Media Ads,FB-Lookalike
CUST047410,2024-11-30,Female,18,Bangalore,Karnataka,Paid Search,Bing-Search-Ads
CUST047411,2023-10-08,Male,41,Mysuru,Karnataka,Marketplace Ads,Diwali-Dhamaka-2023
CUST047412,2025-07-19,Male,22,Lucknow,Uttar Pradesh,Marketplace Ads,Marketplace-Homepage-Banner
CUST047413,2023-11-16,Male,24,Surat,Gujarat,Referral,Referral-FriendInvite
CUST047414,2025-06-16,Male,18,Kanpur,Uttar Pradesh,Paid Search,Bing-Search-Ads
CUST047415,2023-02-14,Male,36,Hyderabad,Telangana,Direct,Direct-Bookmark
CUST047416,2025-05-04,Female,35,Jaipur,Rajasthan,Paid Search,GoogleAds-Brand-Search
CUST047417,2024-08-22,Male,28,Delhi,Delhi,Organic Search,Organic-Blog-SEO
CUST047418,2025-08-21,Male,22,Vizag,Andhra Pradesh,Social Media Ads,Insta-Retargeting
CUST047419,2025-01-01,Male,33,Ahmedabad,Gujarat,Referral,Referral-FriendInvite
CUST047420,2024-08-02,Female,18,Mumbai,Maharashtra,Direct,Direct-Bookmark
CUST047421,2025-04-08,Male,55,Patna,Bihar,Organic Search,Organic-YouTube-Reviews
CUST047422,2024-08-10,Male,32,Chennai,Tamil Nadu,Social Media Ads,Insta-Retargeting
CUST047423,2024-06-24,Female,43,Mumbai,Maharashtra,Paid Search,GoogleAds-Generic-Search
CUST047424,2024-09-20,Female,37,Chennai,Tamil Nadu,Organic Search,Organic-Brand
CUST047425,2025-05-25,Female,29,Mumbai,Maharashtra,Social Media Ads,FB-Prospecting
CUST047426,2025-02-15,Female,25,Ahmedabad,Gujarat,Organic Search,Organic-YouTube-Reviews
CUST047427,2025-11-08,Female,39,Bangalore,Karnataka,Referral,Referral-FriendInvite
CUST047428,2023-01-01,Male,31,Bangalore,Karnataka,Email Marketing,NewYear-Sale-2023
CUST047429,2023-10-21,Male,40,Kolkata,West Bengal,Organic Search,Organic-Brand
CUST047430,2024-11-06,Male,30,Vadodara,Gujarat,Email Marketing,EMail-Newsletter-Signup
CUST047431,2025-04-14,Male,46,Delhi,Delhi,Paid Search,Bing-Search-Ads
CUST047432,2023-07-10,Female,35,Dehradun,Uttarakhand,Email Marketing,EMail-Newsletter-Signup
CUST047433,2024-03-26,Male,24,Delhi,Delhi,Paid Search,Bing-Search-Ads
CUST047434,2025-12-21,Male,39,Bangalore,Karnataka,Organic Search,Organic-Brand
CUST047435,2024-05-11,Female,34,Patna,Bihar,Email Marketing,EMail-Festive-Blast
CUST047436,2024-08-02,Male,26,Jodhpur,Rajasthan,Organic Search,Organic-Blog-SEO
CUST047437,2024-01-13,Female,28,Bangalore,Karnataka,Organic Search,Organic-Blog-SEO
CUST047438,2023-01-30,Female,24,Ahmedabad,Gujarat,Direct,Direct-App
CUST047439,2024-03-14,Male,25,Pune,Maharashtra,Paid Search,Bing-Search-Ads
CUST047440,2023-10-22,Male,37,Coimbatore,Tamil Nadu,Email Marketing,EMail-Festive-Blast
CUST047441,2024-08-03,Male,43,Delhi,Delhi,Organic Search,Organic-Blog-SEO
CUST047442,2024-01-06,Male,35,Kanpur,Uttar Pradesh,Organic Search,Organic-Blog-SEO
CUST047443,2024-08-26,Female,30,Chennai,Tamil Nadu,Direct,Direct-WordOfMouth
CUST047444,2024-02-19,Female,29,Nashik,Maharashtra,Organic Search,Organic-YouTube-Reviews
CUST047445,2025-11-08,Male,33,Delhi,Delhi,Affiliate,Affiliate-Cashback-Sites
CUST047446,2024-03-22,Male,34,Delhi,Delhi,Paid Search,GoogleAds-Generic-Search
CUST047447,2023-11-14,Male,22,Patna,Bihar,Social Media Ads,Diwali-Dhamaka-2023
CUST047448,2025-07-30,Female,29,Ahmedabad,Gujarat,Social Media Ads,FB-Prospecting
CUST047449,2025-09-07,Male,34,Coimbatore,Tamil Nadu,Organic Search,Organic-Blog-SEO
CUST047450,2025-01-02,Female,23,Mumbai,Maharashtra,Social Media Ads,NewYear-Sale-2025
CUST047451,2024-06-04,Male,44,Mumbai,Maharashtra,Organic Search,Organic-YouTube-Reviews
CUST047452,2025-09-28,Female,54,Kolkata,West Bengal,Direct,Direct-App
CUST047453,2025-04-14,Male,40,Pune,Maharashtra,Paid Search,Bing-Search-Ads
CUST047454,2024-08-03,Female,23,Lucknow,Uttar Pradesh,Affiliate,Affiliate-Coupon-Blogs
CUST047455,2024-08-14,Male,36,Lucknow,Uttar Pradesh,Organic Search,Organic-Brand
CUST047456,2023-01-05,Female,36,Chennai,Tamil Nadu,Marketplace Ads,NewYear-Sale-2023
CUST047457,2023-04-29,Female,25,Nashik,Maharashtra,Social Media Ads,Insta-Reels-Ads
CUST047458,2023-09-26,Female,26,Nashik,Maharashtra,Direct,Direct-App
CUST047459,2024-01-22,Female,24,Hyderabad,Telangana,Organic Search,Organic-Blog-SEO
CUST047460,2025-11-12,Male,28,Chennai,Tamil Nadu,Referral,Referral-FriendInvite
CUST047461,2025-09-17,Male,21,Delhi,Delhi,Organic Search,Organic-YouTube-Reviews
CUST047462,2023-03-24,Male,27,Ahmedabad,Gujarat,Organic Search,Organic-YouTube-Reviews
