order_id,customer_id,order_date,order_status,payment_method,shipping_type,discount,shipping_cost,order_value
ORD0187698,CUST037373,2024-08-12,Delivered,UPI,Standard,1349.92,48.76,5603.84
ORD0187699,CUST037373,2024-08-15,Delivered,Debit Card,Express,4563.33,0.0,24701.67
ORD0187700,CUST037373,2024-09-03,Delivered,Credit Card,Standard,4638.34,44.58,30156.24
ORD0187701,CUST037373,2024-09-04,Returned,Debit Card,Express,1099.58,0.0,5180.42
ORD0187702,CUST037373,2024-10-31,Delivered,UPI,Standard,537.3,0.0,8147.7
ORD0187703,CUST037373,2024-11-23,Delivered,EMI,Same Day,2505.38,211.1,25840.72
ORD0187704,CUST037373,2024-12-06,Delivered,UPI,Same Day,114.99,171.14,1161.15
ORD0187705,CUST037373,2024-12-26,Delivered,UPI,Express,3559.55,108.99,31864.44
ORD0187706,CUST037373,2025-01-04,Delivered,UPI,Standard,772.41,54.14,2961.73
ORD0187707,CUST037373,2025-01-07,Delivered,COD,Standard,3970.07,65.44,34435.37
ORD0187708,CUST037373,2025-01-19,Returned,UPI,Express,1289.42,0.0,4485.58
ORD0187709,CUST037373,2025-02-20,Delivered,UPI,Express,2145.69,0.0,12094.31
ORD0187710,CUST037373,2025-03-07,Delivered,UPI,Standard,2198.76,0.0,29246.24
ORD0187711,CUST037373,2025-03-22,Delivered,COD,Express,1928.61,0.0,10171.39
ORD0187712,CUST037373,2025-05-28,Delivered,Wallet,Standard,1163.08,48.21,8360.13
ORD0187713,CUST037373,2025-06-07,Delivered,Debit Card,Express,858.09,110.63,8432.54
ORD0187714,CUST037373,2025-07-18,Returned,COD,Express,1098.24,0.0,13961.76
ORD0187715,CUST037373,2025-08-23,Delivered,Debit Card,Same Day,4646.21,181.08,33354.87
ORD0187716,CUST037373,2025-09-17,Delivered,UPI,Standard,4591.49,24.85,39188.36
ORD0187717,CUST037373,2025-10-05,Delivered,Net Banking,Express,704.25,0.0,3100.75
ORD0187718,CUST037373,2025-11-04,Delivered,Credit Card,Standard,7117.05,56.42,34104.37
ORD0187719,CUST037373,2025-11-06,Delivered,UPI,Standard,182.01,42.97,930.96
ORD0187720,CUST037373,2025-11-11,Delivered,Debit Card,Express,10742.32,0.0,63232.68
ORD0187721,CUST037373,2025-11-28,Delivered,EMI,Express,14565.29,114.75,92469.46
ORD0187722,CUST037373,2025-12-21,Delivered,Wallet,Standard,1204.96,0.0,12890.04
ORD0187723,CUST037373,2025-12-24,Delivered,Debit Card,Standard,1587.83,47.19,8344.36
ORD0187724,CUST037376,2024-06-17,Returned,Credit Card,Standard,2856.43,55.7,22894.27
ORD0187725,CUST037376,2024-07-11,Delivered,UPI,Express,191.57,117.2,2430.63
ORD0187726,CUST037376,2024-08-03,Delivered,EMI,Standard,7653.81,0.0,34916.19
ORD0187727,CUST037376,2024-08-13,Delivered,COD,Standard,7580.39,56.67,41166.28
ORD0187728,CUST037376,2024-08-21,Delivered,Credit Card,Express,3166.7,0.0,26128.3
ORD0187729,CUST037376,2024-10-05,Delivered,Net Banking,Express,1399.26,104.25,9064.99
ORD0187730,CUST037376,2024-10-14,Delivered,Debit Card,Standard,1275.7,62.35,6641.65
ORD0187731,CUST037376,2024-11-23,Delivered,Credit Card,Express,1836.89,0.0,6583.11
ORD0187732,CUST037376,2024-12-01,Delivered,Credit Card,Same Day,2603.59,0.0,23191.41
ORD0187733,CUST037376,2025-03-02,Delivered,COD,Standard,28.11,52.06,388.95
ORD0187734,CUST037376,2025-03-18,Delivered,Debit Card,Standard,636.35,0.0,5723.65
ORD0187735,CUST037376,2025-04-16,Delivered,COD,Express,1044.9,0.0,6345.1
ORD0187736,CUST037376,2025-05-12,Delivered,UPI,Standard,2330.89,0.0,20444.11
ORD0187737,CUST037376,2025-05-14,Delivered,UPI,Standard,1301.98,48.55,8281.57
ORD0187738,CUST037376,2025-06-29,Cancelled,Debit Card,Express,18120.94,0.0,135564.06
ORD0187739,CUST037376,2025-07-03,Delivered,UPI,Standard,6843.7,0.0,48451.3
ORD0187740,CUST037376,2025-08-09,Delivered,UPI,Standard,1860.67,0.0,20094.33
ORD0187741,CUST037376,2025-08-28,Delivered,Debit Card,Express,4150.67,117.49,18191.82
ORD0187742,CUST037376,2025-09-14,Delivered,Wallet,Express,1901.55,124.24,22957.69
ORD0187743,CUST037376,2025-09-30,Delivered,Credit Card,Standard,2412.48,0.0,25242.52
ORD0187744,CUST037376,2025-10-06,Delivered,Credit Card,Same Day,922.83,0.0,8047.17
ORD0187745,CUST037376,2025-10-22,Cancelled,Credit Card,Express,2308.95,108.01,10609.06
ORD0187746,CUST037376,2025-10-31,Returned,COD,Standard,1344.56,0.0,9745.44
ORD0187747,CUST037376,2025-10-31,Delivered,UPI,Express,4615.95,0.0,37389.05
ORD0187748,CUST037376,2025-12-01,Delivered,EMI,Express,370.07,0.0,3494.93
ORD0187749,CUST037376,2025-12-17,Returned,Credit Card,Standard,582.38,0.0,6232.62
ORD0187750,CUST037376,2025-12-27,Delivered,COD,Express,1162.79,102.49,9594.7
ORD0187751,CUST037377,2024-06-21,Delivered,Credit Card,Standard,154.38,57.94,11268.56
ORD0187752,CUST037377,2024-07-22,Delivered,COD,Standard,1194.05,0.0,7085.95
ORD0187753,CUST037377,2024-07-22,Delivered,Credit Card,Standard,153.19,45.14,736.95
ORD0187754,CUST037377,2024-10-12,Delivered,Wallet,Standard,1485.48,0.0,8164.52
ORD0187755,CUST037377,2025-01-24,Delivered,Credit Card,Standard,640.07,0.0,2394.93
ORD0187756,CUST037377,2025-06-28,Delivered,Net Banking,Standard,24.82,22.78,287.96
ORD0187757,CUST037377,2025-07-12,Delivered,Debit Card,Standard,3604.56,0.0,19745.44
ORD0187758,CUST037377,2025-07-23,Delivered,UPI,Express,318.45,0.0,1571.55
ORD0187759,CUST037377,2025-10-09,Delivered,COD,Express,1154.07,98.99,4909.92
ORD0187760,CUST037377,2025-12-08,Delivered,Credit Card,Standard,797.61,0.0,4722.39
ORD0187761,CUST037377,2025-12-10,Delivered,EMI,Standard,1197.39,0.0,6997.61
ORD0187762,CUST037378,2024-08-02,Delivered,Wallet,Express,1408.31,0.0,9001.69
ORD0187763,CUST037378,2024-08-20,Returned,Net Banking,Standard,121.71,40.51,878.8
ORD0187764,CUST037378,2024-10-12,Delivered,Debit Card,Standard,61.61,59.37,402.76
ORD0187765,CUST037378,2024-11-02,Delivered,UPI,Standard,1911.95,0.0,3743.05
ORD0187766,CUST037378,2024-11-20,Delivered,UPI,Standard,188.07,69.98,1151.91
ORD0187767,CUST037378,2024-11-22,Cancelled,UPI,Standard,2455.72,0.0,12929.28
ORD0187768,CUST037378,2024-11-23,Delivered,COD,Standard,3435.36,0.0,16884.64
ORD0187769,CUST037378,2025-03-15,Delivered,Wallet,Same Day,816.41,198.88,5022.47
ORD0187770,CUST037378,2025-03-26,Delivered,UPI,Standard,110.84,50.16,649.32
ORD0187771,CUST037378,2025-10-15,Delivered,Debit Card,Standard,233.91,0.0,1806.09
ORD0187772,CUST037378,2025-11-04,Delivered,Wallet,Express,510.2,0.0,3414.8
ORD0187773,CUST037378,2025-12-22,Delivered,Debit Card,Same Day,383.43,0.0,1516.57
ORD0187774,CUST037380,2023-12-17,Delivered,UPI,Express,118.81,106.49,692.68
ORD0187775,CUST037380,2024-02-14,Delivered,UPI,Standard,21.3,39.4,198.1
ORD0187776,CUST037380,2024-04-28,Delivered,EMI,Express,3160.08,0.0,21384.92
ORD0187777,CUST037380,2024-07-28,Delivered,COD,Express,229.75,120.59,1165.84
ORD0187778,CUST037380,2024-08-12,Delivered,UPI,Standard,79.16,47.54,1408.38
ORD0187779,CUST037380,2024-10-07,Delivered,UPI,Standard,2089.92,0.0,2965.08
ORD0187780,CUST037380,2024-10-16,Delivered,UPI,Express,1511.0,0.0,4389.0
ORD0187781,CUST037380,2024-11-04,Delivered,Credit Card,Standard,3185.38,48.85,12648.47
ORD0187782,CUST037380,2025-03-24,Delivered,UPI,Standard,202.4,0.0,1537.6
ORD0187783,CUST037380,2025-04-11,Delivered,EMI,Standard,1207.51,31.86,7529.35
ORD0187784,CUST037380,2025-04-30,Delivered,COD,Standard,301.87,35.24,1593.37
ORD0187785,CUST037380,2025-08-04,Delivered,UPI,Standard,15486.1,0.0,72793.9
ORD0187786,CUST037380,2025-11-04,Delivered,Net Banking,Express,2646.4,0.0,24088.6
ORD0187787,CUST037382,2025-10-24,Delivered,Wallet,Express,159.0,104.42,690.42
ORD0187788,CUST037383,2024-05-24,Delivered,Wallet,Express,496.1,116.73,2390.63
ORD0187789,CUST037383,2024-05-28,Delivered,UPI,Express,1144.38,102.81,9693.43
ORD0187790,CUST037383,2024-06-23,Delivered,Credit Card,Standard,654.36,31.75,3442.39
ORD0187791,CUST037383,2024-07-30,Delivered,UPI,Standard,15.54,35.81,240.27
ORD0187792,CUST037383,2024-08-11,Delivered,UPI,Express,196.96,120.85,753.89
ORD0187793,CUST037383,2024-10-04,Delivered,UPI,Standard,891.03,45.8,1924.77
ORD0187794,CUST037383,2024-10-09,Delivered,COD,Same Day,415.56,201.47,2045.91
ORD0187795,CUST037383,2024-10-14,Returned,UPI,Standard,1987.7,23.37,5540.67
ORD0187796,CUST037383,2024-10-24,Delivered,UPI,Standard,2454.44,0.0,10025.56
ORD0187797,CUST037383,2024-11-05,Delivered,EMI,Same Day,2975.5,0.0,16429.5
ORD0187798,CUST037383,2024-11-25,Delivered,EMI,Express,3814.73,115.11,19775.38
ORD0187799,CUST037383,2024-11-25,Delivered,UPI,Standard,2853.73,34.53,10925.8
ORD0187800,CUST037383,2025-03-10,Returned,UPI,Standard,392.98,0.0,2892.02
ORD0187801,CUST037383,2025-04-14,Delivered,UPI,Express,290.86,0.0,1939.14
ORD0187802,CUST037383,2025-06-22,Delivered,UPI,Same Day,270.62,0.0,2489.38
ORD0187803,CUST037383,2025-10-14,Delivered,EMI,Same Day,2985.08,0.0,11324.92
ORD0187804,CUST037383,2025-10-30,Delivered,COD,Standard,4528.34,55.55,20622.21
ORD0187805,CUST037383,2025-11-05,Delivered,UPI,Express,3168.97,0.0,19571.03
ORD0187806,CUST037383,2025-11-12,Delivered,Credit Card,Standard,570.0,31.15,1471.15
ORD0187807,CUST037383,2025-11-24,Delivered,Net Banking,Express,1930.32,115.8,7270.48
ORD0187808,CUST037384,2025-08-13,Delivered,COD,Standard,2589.64,0.0,22665.36
ORD0187809,CUST037384,2025-08-16,Delivered,Debit Card,Standard,2835.23,65.81,8270.58
ORD0187810,CUST037385,2024-10-14,Delivered,UPI,Standard,344.68,0.0,2460.32
ORD0187811,CUST037385,2025-01-05,Delivered,COD,Standard,3841.29,0.0,15903.71
ORD0187812,CUST037385,2025-05-09,Delivered,UPI,Standard,7701.71,65.46,69793.75
ORD0187813,CUST037385,2025-07-25,Delivered,UPI,Standard,373.76,28.6,1864.84
ORD0187814,CUST037386,2025-07-13,Delivered,Wallet,Standard,268.11,57.25,1409.14
ORD0187815,CUST037386,2025-09-12,Returned,Credit Card,Express,357.25,106.1,1898.85
ORD0187816,CUST037386,2025-10-05,Delivered,COD,Standard,94.34,52.11,422.77
ORD0187817,CUST037389,2024-03-30,Delivered,UPI,Standard,614.55,0.0,4270.45
ORD0187818,CUST037389,2024-04-18,Cancelled,Credit Card,Express,56.6,107.72,1531.12
ORD0187819,CUST037389,2024-05-31,Delivered,Credit Card,Standard,1603.48,42.16,7028.68
ORD0187820,CUST037389,2024-07-15,Returned,Credit Card,Same Day,421.58,186.62,17745.04
ORD0187821,CUST037389,2024-08-12,Delivered,UPI,Express,1027.74,87.67,2774.93
ORD0187822,CUST037389,2024-08-24,Delivered,UPI,Same Day,415.14,196.4,1426.26
ORD0187823,CUST037389,2025-01-14,Delivered,Wallet,Express,921.63,0.0,4013.37
ORD0187824,CUST037389,2025-03-04,Delivered,COD,Standard,767.11,0.0,5537.89
ORD0187825,CUST037389,2025-03-26,Returned,COD,Express,374.35,123.86,2439.51
ORD0187826,CUST037389,2025-08-17,Delivered,Net Banking,Standard,1707.62,0.0,5342.38
ORD0187827,CUST037389,2025-10-12,Delivered,UPI,Express,737.24,117.22,1909.98
ORD0187828,CUST037389,2025-11-15,Delivered,Net Banking,Express,587.46,105.74,3383.28
ORD0187829,CUST037390,2025-03-20,Delivered,Debit Card,Standard,201.41,40.4,1023.99
ORD0187830,CUST037390,2025-03-27,Delivered,UPI,Express,68.87,0.0,17571.13
ORD0187831,CUST037390,2025-03-27,Delivered,UPI,Standard,456.69,0.0,2583.31
ORD0187832,CUST037390,2025-07-15,Delivered,UPI,Express,2473.05,0.0,20141.95
ORD0187833,CUST037390,2025-09-05,Cancelled,COD,Standard,143.22,42.35,929.13
ORD0187834,CUST037390,2025-11-29,Delivered,UPI,Standard,1962.35,0.0,8757.65
ORD0187835,CUST037391,2025-04-17,Delivered,Wallet,Express,1329.07,0.0,5550.93
ORD0187836,CUST037391,2025-10-01,Cancelled,Debit Card,Standard,227.97,44.24,936.27
ORD0187837,CUST037392,2025-11-13,Delivered,Credit Card,Standard,1886.08,60.91,4959.83
ORD0187838,CUST037393,2024-07-02,Returned,UPI,Standard,449.4,0.0,9150.6
ORD0187839,CUST037393,2024-10-07,Delivered,COD,Express,6905.52,0.0,32134.48
ORD0187840,CUST037393,2024-10-07,Delivered,COD,Standard,15247.31,47.78,59910.47
ORD0187841,CUST037393,2024-10-11,Returned,Debit Card,Express,3659.73,0.0,14805.27
ORD0187842,CUST037393,2024-11-03,Delivered,UPI,Same Day,618.48,173.83,2565.35
ORD0187843,CUST037393,2024-11-15,Delivered,UPI,Express,813.41,113.87,2840.46
ORD0187844,CUST037393,2024-11-26,Delivered,Net Banking,Same Day,2251.77,177.8,13916.03
ORD0187845,CUST037393,2024-12-22,Delivered,EMI,Standard,4565.17,0.0,33354.83
ORD0187846,CUST037393,2025-01-01,Delivered,UPI,Express,1421.76,0.0,5508.24
ORD0187847,CUST037393,2025-01-09,Delivered,COD,Standard,10402.22,58.15,43700.93
ORD0187848,CUST037393,2025-03-29,Delivered,Credit Card,Same Day,67.46,176.2,988.74
ORD0187849,CUST037393,2025-04-17,Delivered,UPI,Standard,1417.25,55.23,11207.98
ORD0187850,CUST037393,2025-04-18,Cancelled,Credit Card,Standard,324.32,62.06,4027.74
ORD0187851,CUST037393,2025-04-21,Delivered,COD,Express,1053.64,0.0,6986.36
ORD0187852,CUST037393,2025-04-30,Delivered,Credit Card,Express,2816.19,0.0,19883.81
ORD0187853,CUST037393,2025-05-22,Delivered,Wallet,Standard,1730.27,0.0,8684.73
ORD0187854,CUST037393,2025-05-28,Delivered,Debit Card,Standard,1806.88,67.74,7945.86
ORD0187855,CUST037393,2025-06-07,Delivered,COD,Standard,287.79,48.84,1771.05
ORD0187856,CUST037393,2025-06-27,Delivered,UPI,Express,7253.31,98.33,25110.02
ORD0187857,CUST037393,2025-08-07,Delivered,COD,Express,13015.61,0.0,94224.39
ORD0187858,CUST037393,2025-08-14,Delivered,COD,Express,396.3,0.0,1623.7
ORD0187859,CUST037393,2025-08-27,Delivered,UPI,Standard,183.21,52.25,1109.04
ORD0187860,CUST037393,2025-09-12,Delivered,Credit Card,Standard,212.14,44.6,1707.46
ORD0187861,CUST037393,2025-12-14,Delivered,UPI,Standard,2073.99,0.0,13761.01
ORD0187862,CUST037393,2025-12-23,Delivered,COD,Express,4326.52,122.18,24385.66
ORD0187863,CUST037394,2025-05-21,Delivered,COD,Standard,3734.44,35.2,14660.76
ORD0187864,CUST037394,2025-11-16,Delivered,UPI,Standard,357.95,0.0,1742.05
ORD0187865,CUST037394,2025-11-21,Delivered,Credit Card,Standard,467.35,0.0,1582.65
ORD0187866,CUST037395,2024-03-24,Delivered,COD,Standard,1214.04,51.19,6832.15
ORD0187867,CUST037395,2024-04-09,Delivered,COD,Standard,573.54,0.0,4801.46
ORD0187868,CUST037395,2024-05-07,Delivered,Net Banking,Standard,982.03,0.0,6242.97
ORD0187869,CUST037395,2024-05-16,Delivered,EMI,Same Day,2081.16,0.0,12708.84
ORD0187870,CUST037395,2024-07-09,Cancelled,UPI,Express,876.33,0.0,6298.67
ORD0187871,CUST037395,2024-09-18,Returned,COD,Standard,14273.41,0.0,159901.59
ORD0187872,CUST037395,2024-09-23,Delivered,Credit Card,Express,369.37,109.76,2800.39
ORD0187873,CUST037395,2024-10-04,Delivered,UPI,Standard,2450.28,0.0,13254.72
ORD0187874,CUST037395,2024-11-14,Delivered,Credit Card,Standard,72.7,53.84,361.14
ORD0187875,CUST037395,2024-11-20,Delivered,UPI,Standard,1764.41,48.26,7323.85
ORD0187876,CUST037395,2024-12-21,Returned,Net Banking,Standard,237.09,60.45,1273.36
ORD0187877,CUST037395,2025-01-17,Delivered,COD,Express,354.38,125.72,1721.34
ORD0187878,CUST037395,2025-01-17,Delivered,UPI,Standard,802.44,38.21,4195.77
ORD0187879,CUST037395,2025-01-18,Delivered,Credit Card,Express,5956.18,0.0,37583.82
ORD0187880,CUST037395,2025-01-20,Cancelled,UPI,Express,573.24,0.0,2706.76
ORD0187881,CUST037395,2025-02-10,Delivered,EMI,Express,827.5,109.75,3202.25
ORD0187882,CUST037395,2025-03-03,Returned,Credit Card,Standard,162.46,0.0,2717.54
ORD0187883,CUST037395,2025-03-08,Delivered,Debit Card,Standard,5955.59,27.16,44001.57
ORD0187884,CUST037395,2025-04-13,Delivered,UPI,Same Day,6378.23,0.0,39861.77
ORD0187885,CUST037395,2025-07-05,Delivered,Credit Card,Express,899.37,0.0,4975.63
ORD0187886,CUST037395,2025-07-16,Delivered,UPI,Standard,946.7,0.0,7973.3
ORD0187887,CUST037395,2025-08-24,Returned,COD,Express,9865.31,0.0,86194.69
ORD0187888,CUST037395,2025-09-09,Delivered,Debit Card,Standard,1487.72,0.0,6172.28
ORD0187889,CUST037395,2025-09-26,Delivered,Credit Card,Express,144.95,112.97,838.02
ORD0187890,CUST037395,2025-10-27,Delivered,Wallet,Express,2666.65,0.0,8488.35
ORD0187891,CUST037395,2025-11-05,Delivered,Debit Card,Standard,1055.6,0.0,2719.4
ORD0187892,CUST037395,2025-11-28,Delivered,UPI,Express,700.69,100.84,4685.15
ORD0187893,CUST037395,2025-12-07,Delivered,Credit Card,Standard,0.0,37.2,192.2
ORD0187894,CUST037395,2025-12-15,Delivered,Debit Card,Standard,2117.59,0.0,20412.41
ORD0187895,CUST037395,2025-12-17,Delivered,Wallet,Express,842.55,0.0,4412.45
ORD0187896,CUST037396,2024-12-05,Delivered,Debit Card,Express,79.82,105.77,725.95
ORD0187897,CUST037396,2025-01-15,Delivered,COD,Same Day,636.36,199.68,2228.32
ORD0187898,CUST037396,2025-06-20,Delivered,Net Banking,Standard,100.33,52.23,771.9
ORD0187899,CUST037397,2024-02-15,Delivered,COD,Express,2184.3,0.0,12345.7
ORD0187900,CUST037397,2024-03-01,Delivered,UPI,Standard,12.97,23.15,425.18
ORD0187901,CUST037397,2024-05-23,Cancelled,UPI,Standard,610.44,0.0,3609.56
ORD0187902,CUST037397,2024-06-08,Delivered,Debit Card,Standard,552.58,0.0,4617.42
ORD0187903,CUST037397,2024-10-24,Returned,Debit Card,Standard,600.6,28.84,1343.24
ORD0187904,CUST037397,2025-01-15,Delivered,UPI,Express,2506.28,101.09,10209.81
ORD0187905,CUST037397,2025-05-02,Delivered,UPI,Standard,102.97,50.74,1032.77
ORD0187906,CUST037397,2025-06-09,Delivered,COD,Standard,237.3,68.06,1350.76
ORD0187907,CUST037397,2025-10-25,Delivered,COD,Express,783.21,101.29,2168.08
ORD0187908,CUST037397,2025-11-21,Delivered,Credit Card,Same Day,1765.77,0.0,9224.23
ORD0187909,CUST037398,2025-02-17,Cancelled,Credit Card,Standard,913.2,0.0,9891.8
ORD0187910,CUST037398,2025-03-20,Returned,COD,Express,3909.38,0.0,22470.62
ORD0187911,CUST037398,2025-04-22,Delivered,COD,Standard,22155.79,0.0,185959.21
ORD0187912,CUST037398,2025-04-28,Delivered,COD,Standard,536.0,45.75,3229.75
ORD0187913,CUST037398,2025-05-09,Delivered,Net Banking,Express,334.79,0.0,2285.21
ORD0187914,CUST037398,2025-05-11,Delivered,UPI,Standard,1305.46,35.68,12220.22
ORD0187915,CUST037398,2025-05-13,Delivered,UPI,Standard,2494.03,68.72,18399.69
ORD0187916,CUST037398,2025-05-21,Returned,UPI,Standard,4572.55,61.19,30408.64
ORD0187917,CUST037398,2025-06-01,Delivered,EMI,Express,498.08,99.82,2706.74
ORD0187918,CUST037398,2025-06-05,Delivered,UPI,Standard,1020.88,0.0,12404.12
ORD0187919,CUST037398,2025-06-15,Delivered,Debit Card,Express,269.5,0.0,1580.5
ORD0187920,CUST037398,2025-07-23,Delivered,UPI,Express,3018.79,112.13,18343.34
ORD0187921,CUST037398,2025-08-13,Delivered,UPI,Standard,441.88,0.0,2443.12
ORD0187922,CUST037398,2025-08-19,Cancelled,COD,Standard,362.19,0.0,1647.81
ORD0187923,CUST037398,2025-09-03,Delivered,Wallet,Standard,554.37,69.93,7735.56
ORD0187924,CUST037398,2025-10-09,Delivered,Wallet,Express,1882.81,94.54,7101.73
ORD0187925,CUST037398,2025-10-12,Delivered,EMI,Standard,162.38,53.18,780.8
ORD0187926,CUST037398,2025-10-27,Delivered,UPI,Standard,4293.36,39.53,18676.17
ORD0187927,CUST037398,2025-12-13,Delivered,UPI,Standard,91.0,29.48,803.48
ORD0187928,CUST037398,2025-12-30,Pending,Wallet,Express,4952.82,83.6,45805.78
ORD0187929,CUST037399,2025-09-22,Delivered,Debit Card,Standard,3625.55,34.47,23223.92
ORD0187930,CUST037400,2023-08-25,Delivered,Debit Card,Express,1062.14,0.0,3072.86
ORD0187931,CUST037400,2023-09-05,Returned,UPI,Standard,1426.73,0.0,8773.27
ORD0187932,CUST037400,2024-01-23,Delivered,COD,Express,51.52,119.12,522.6
ORD0187933,CUST037400,2024-03-04,Delivered,UPI,Express,1135.46,101.26,5395.8
ORD0187934,CUST037400,2024-05-23,Delivered,Net Banking,Express,1985.46,100.87,8250.41
ORD0187935,CUST037400,2024-05-26,Delivered,Wallet,Express,53.3,111.23,817.93
ORD0187936,CUST037400,2024-08-08,Returned,UPI,Standard,3227.87,40.73,26072.86
ORD0187937,CUST037400,2024-11-08,Delivered,Credit Card,Express,730.78,111.23,1970.45
ORD0187938,CUST037400,2025-01-20,Delivered,Net Banking,Standard,189.09,51.64,1157.55
ORD0187939,CUST037400,2025-03-24,Delivered,Debit Card,Standard,28404.99,0.0,111365.01
ORD0187940,CUST037400,2025-10-11,Delivered,EMI,Standard,99.58,49.73,630.15
ORD0187941,CUST037400,2025-10-30,Delivered,UPI,Standard,583.24,22.31,2524.07
ORD0187942,CUST037400,2025-11-13,Delivered,COD,Standard,1544.39,0.0,6220.61
ORD0187943,CUST037400,2025-11-14,Returned,Debit Card,Express,353.7,119.68,1455.98
ORD0187944,CUST037400,2025-11-26,Delivered,UPI,Standard,8499.76,0.0,31405.24
ORD0187945,CUST037400,2025-11-30,Cancelled,UPI,Standard,251.73,42.15,650.42
ORD0187946,CUST037401,2023-04-19,Cancelled,Wallet,Express,50.11,118.66,483.55
ORD0187947,CUST037401,2023-06-13,Delivered,UPI,Standard,362.39,38.39,2531.0
ORD0187948,CUST037401,2023-10-15,Delivered,UPI,Standard,5101.74,0.0,12328.26
ORD0187949,CUST037401,2024-10-25,Returned,Credit Card,Standard,1729.01,0.0,6660.99
ORD0187950,CUST037401,2024-11-22,Delivered,Debit Card,Express,2227.21,0.0,12427.79
ORD0187951,CUST037401,2024-12-29,Delivered,UPI,Standard,326.13,0.0,2313.87
ORD0187952,CUST037401,2024-12-30,Delivered,Net Banking,Standard,275.5,47.37,2296.87
ORD0187953,CUST037401,2025-01-09,Delivered,UPI,Express,166.64,99.45,912.81
ORD0187954,CUST037401,2025-02-02,Delivered,UPI,Standard,195.32,48.92,1063.6
ORD0187955,CUST037401,2025-04-04,Delivered,Credit Card,Express,8812.84,0.0,42157.16
ORD0187956,CUST037401,2025-04-24,Delivered,Net Banking,Express,522.79,0.0,2462.21
ORD0187957,CUST037401,2025-09-14,Cancelled,COD,Express,1536.74,0.0,12833.26
ORD0187958,CUST037401,2025-10-22,Delivered,Wallet,Standard,354.38,69.99,1085.61
ORD0187959,CUST037402,2025-11-10,Cancelled,COD,Express,10310.73,104.52,74118.79
ORD0187960,CUST037402,2025-11-17,Returned,Debit Card,Express,2444.06,0.0,5725.94
ORD0187961,CUST037402,2025-11-20,Returned,UPI,Express,639.71,111.45,2686.74
ORD0187962,CUST037402,2025-12-07,Delivered,UPI,Standard,1994.41,0.0,9780.59
ORD0187963,CUST037402,2025-12-28,Delivered,UPI,Standard,6928.39,0.0,27946.61
ORD0187964,CUST037402,2025-12-30,Returned,EMI,Express,4908.86,105.9,18452.04
ORD0187965,CUST037403,2024-11-29,Delivered,Credit Card,Standard,1710.82,39.73,8933.91
ORD0187966,CUST037403,2025-06-27,Delivered,Debit Card,Standard,390.47,0.0,2119.53
ORD0187967,CUST037403,2025-10-12,Delivered,Debit Card,Express,457.94,109.18,1241.24
ORD0187968,CUST037404,2025-03-13,Cancelled,COD,Standard,237.07,50.5,1253.43
ORD0187969,CUST037404,2025-08-06,Delivered,Debit Card,Same Day,1267.65,195.89,5183.24
ORD0187970,CUST037405,2025-02-13,Cancelled,Debit Card,Standard,834.8,42.16,4707.36
ORD0187971,CUST037405,2025-03-05,Delivered,UPI,Standard,5007.7,47.88,20445.18
ORD0187972,CUST037405,2025-04-12,Delivered,UPI,Express,2349.36,121.2,12141.84
ORD0187973,CUST037405,2025-05-28,Delivered,Credit Card,Standard,749.96,43.74,3518.78
ORD0187974,CUST037405,2025-06-16,Delivered,Wallet,Standard,1920.67,0.0,10569.33
ORD0187975,CUST037405,2025-07-14,Delivered,Debit Card,Same Day,1782.94,0.0,11072.06
ORD0187976,CUST037405,2025-08-29,Delivered,Net Banking,Standard,613.27,37.03,1848.76
ORD0187977,CUST037405,2025-09-08,Delivered,EMI,Express,4303.29,0.0,33641.71
ORD0187978,CUST037405,2025-09-09,Delivered,EMI,Standard,2352.32,42.58,13215.26
ORD0187979,CUST037405,2025-10-07,Delivered,Debit Card,Standard,753.45,37.37,3023.92
ORD0187980,CUST037405,2025-10-26,Delivered,Credit Card,Express,512.93,0.0,2882.07
ORD0187981,CUST037405,2025-10-29,Cancelled,Credit Card,Express,3648.09,0.0,14116.91
ORD0187982,CUST037405,2025-12-30,Delivered,Net Banking,Standard,581.07,0.0,2788.93
ORD0187983,CUST037406,2024-11-22,Delivered,UPI,Express,131.82,121.04,394.22
ORD0187984,CUST037406,2025-01-09,Delivered,UPI,Standard,1326.49,0.0,8683.51
ORD0187985,CUST037406,2025-07-08,Delivered,Wallet,Standard,34.53,55.92,311.39
ORD0187986,CUST037406,2025-10-31,Delivered,Net Banking,Standard,767.08,0.0,1752.92
ORD0187987,CUST037407,2024-10-03,Delivered,COD,Standard,1186.02,50.74,2674.72
ORD0187988,CUST037407,2024-11-24,Delivered,COD,Express,104.11,94.46,475.35
ORD0187989,CUST037407,2024-11-28,Returned,UPI,Standard,295.29,57.71,1307.42
ORD0187990,CUST037407,2025-01-08,Delivered,UPI,Standard,2226.41,33.17,15206.76
ORD0187991,CUST037407,2025-02-16,Delivered,UPI,Standard,11.17,37.77,136.6
ORD0187992,CUST037407,2025-03-16,Delivered,UPI,Standard,392.96,0.0,1912.04
ORD0187993,CUST037407,2025-04-25,Delivered,UPI,Standard,165.2,28.91,768.71
ORD0187994,CUST037407,2025-05-04,Delivered,UPI,Standard,285.69,0.0,2774.31
ORD0187995,CUST037407,2025-08-11,Delivered,UPI,Standard,1903.22,58.99,8870.77
ORD0187996,CUST037407,2025-08-22,Delivered,Debit Card,Same Day,210.78,185.49,944.71
